Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable
TRX-12395,PROD-2902,2025-09-23,12.0,948.2,39.46,10.0,Entregado,Bogota,App,2025,2025-09,2025Q3,False,False,False,False,11378.400000000001,11338.940000000002,0.3467974407649581,False,-5.0,134,True
TRX-12396,PROD-1835,2025-03-20,7.0,664.83,72.81,20.0,En Camino,Cali,Físico,2025,2025-03,2025Q1,False,False,False,False,4653.81,4581.0,1.5645245508518826,True,5.0,321,True
TRX-12397,PROD-2393,2025-01-25,1.0,537.63,8.02,3.0,Sin_Informacion,Cali,App,2025,2025-01,2025Q1,False,False,False,False,537.63,529.61,1.491732232204304,False,-12.0,375,True
TRX-12398,PROD-3484,2025-10-24,9.0,1852.05,85.96,15.0,Sin_Informacion,,Físico,2025,2025-10,2025Q4,True,False,False,False,16668.45,16582.49,0.5157048195843044,False,0.0,103,False
TRX-12399,PROD-1588,2025-08-01,5.0,589.07,94.45,4.0,Sin_Informacion,Bogota,Online,2025,2025-08,2025Q3,False,False,False,False,2945.3500000000004,2850.9000000000005,3.206749622285976,False,-11.0,187,True
TRX-12400,PROD-2280,2025-07-30,7.0,878.42,51.605000000000004,15.0,Retrasado,Medellin,App,2025,2025-07,2025Q3,False,True,True,True,6148.94,6097.335,0.8392503423354271,False,0.0,189,False
TRX-12401,PROD-3942,2025-08-26,13.0,707.18,89.44,19.0,Retrasado,Medellin,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,9193.34,9103.9,0.9728781922565682,True,4.0,162,True
TRX-12402,PROD-2307,2025-09-20,12.0,181.5,91.74,9.0,En Camino,Bogota,Físico,2025,2025-09,2025Q3,False,False,False,False,2178.0,2086.26,4.212121212121212,False,-6.0,137,True
TRX-12403,PROD-2414,2025-11-08,3.0,380.01,6.46,15.0,Devuelto,,WhatsApp,2025,2025-11,2025Q4,True,False,False,False,1140.03,1133.57,0.566651754778383,False,0.0,88,False
TRX-12404,PROD-2633,2025-09-15,7.0,387.11,97.89,17.0,Devuelto,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,False,False,2709.77,2611.88,3.6124837163301686,True,2.0,142,True
TRX-12405,PROD-1535,2025-05-13,10.0,1390.36,39.8,4.0,Devuelto,Bogota,Online,2025,2025-05,2025Q2,False,False,False,False,13903.599999999999,13863.8,0.2862567968008286,False,-11.0,267,True
TRX-12406,PROD-2517,2025-11-24,8.0,819.1,87.58,17.0,Entregado,Bogota,Online,2025,2025-11,2025Q4,False,False,False,False,6552.8,6465.22,1.336527896471737,True,2.0,72,True
TRX-12407,PROD-3109,2025-02-16,10.0,1566.12,22.75,26.0,Sin_Informacion,Barranquilla,Físico,2025,2025-02,2025Q1,False,False,False,False,15661.199999999999,15638.449999999999,0.1452634536306286,True,11.0,353,True
TRX-12408,PROD-3300,2025-11-26,10.0,1420.81,47.42,26.0,Entregado,Bucaramanga,App,2025,2025-11,2025Q4,False,False,False,False,14208.099999999999,14160.679999999998,0.3337532815788178,True,11.0,70,True
TRX-12409,PROD-1434,2025-01-11,3.0,392.18,9.2,3.0,Retrasado,Medellin,Físico,2025,2025-01,2025Q1,False,False,False,False,1176.54,1167.34,0.7819538647219814,False,-12.0,389,True
TRX-12410,PROD-2307,2025-09-20,7.0,1130.2,8.81,20.0,Devuelto,Bucaramanga,Físico,2025,2025-09,2025Q3,False,False,False,False,7911.400000000001,7902.59,0.11135829309603863,True,5.0,137,True
TRX-12411,PROD-1990,2025-09-15,7.0,1488.39,94.61,15.0,Devuelto,,Online,2025,2025-09,2025Q3,True,False,False,False,10418.730000000001,10324.12,0.90807612828051,False,0.0,142,False
TRX-12412,PROD-2910,2025-05-18,4.0,1269.76,51.93,9.0,Sin_Informacion,Bogota,Físico,2025,2025-05,2025Q2,False,False,True,False,5079.04,5027.11,1.0224373109879032,False,-6.0,262,False
TRX-12413,PROD-1501,2024-09-25,10.0,1204.03,82.01,6.0,En Camino,Barranquilla,Físico,2024,2024-09,2024Q3,False,False,False,False,12040.3,11958.289999999999,0.6811292077439932,False,-9.0,497,True
TRX-12414,PROD-2095,2025-04-21,9.0,1481.83,55.33,19.0,Retrasado,Medellin,App,2025,2025-04,2025Q2,False,False,False,False,13336.47,13281.14,0.41487740009162843,True,4.0,289,True
TRX-12415,PROD-2841,2025-10-31,1.0,122.99,54.92,15.0,Sin_Informacion,,Físico,2025,2025-10,2025Q4,True,False,False,False,122.99,68.07,44.65403691357021,False,0.0,96,False
TRX-12416,PROD-2015,2024-10-17,1.0,1465.53,76.13,27.0,Entregado,Barranquilla,App,2024,2024-10,2024Q4,False,False,False,False,1465.53,1389.4,5.194707716662231,True,12.0,475,True
TRX-12417,PROD-1577,2025-08-19,5.0,552.58,37.46,16.0,Retrasado,Cali,Físico,2025,2025-08,2025Q3,False,False,False,False,2762.9,2725.44,1.3558217814615077,True,1.0,169,True
TRX-12418,PROD-1396,2025-03-25,13.0,1148.03,77.38,15.0,Sin_Informacion,Cali,Online,2025,2025-03,2025Q1,False,False,False,False,14924.39,14847.01,0.5184801522876312,False,0.0,316,True
TRX-12419,PROD-1207,2025-12-31,3.0,492.19,51.08,16.0,Devuelto,Barranquilla,Físico,2025,2025-12,2025Q4,False,False,False,False,1476.57,1425.49,3.459368671989814,True,1.0,35,True
TRX-12420,PROD-2188,2024-11-22,10.0,1679.25,65.6,14.0,Devuelto,Medellin,App,2024,2024-11,2024Q4,False,False,False,False,16792.5,16726.9,0.39065058806014585,False,-1.0,439,True
TRX-12421,PROD-2573,2025-01-23,13.0,966.31,96.66,4.0,Entregado,Medellin,WhatsApp,2025,2025-01,2025Q1,False,False,False,False,12562.029999999999,12465.369999999999,0.7694616236388545,False,-11.0,377,True
TRX-12422,PROD-3520,2026-02-01,9.0,1289.45,49.77,23.0,Entregado,Medellin,App,2026,2026-02,2026Q1,False,False,False,False,11605.050000000001,11555.28,0.42886501996975457,True,8.0,3,True
TRX-12423,PROD-2712,2024-11-16,5.0,1590.22,44.75,15.0,Retrasado,,Físico,2024,2024-11,2024Q4,True,False,False,False,7951.1,7906.35,0.5628152079586471,False,0.0,445,False
TRX-12424,PROD-2016,2025-03-04,7.0,1791.68,51.93,7.0,Perdido,Medellin,Físico,2025,2025-03,2025Q1,False,False,True,False,12541.76,12489.83,0.41405671931212207,False,-8.0,337,False
TRX-12425,PROD-1654,2025-12-28,1.0,1466.8,91.05,24.0,Devuelto,Medellin,Físico,2025,2025-12,2025Q4,False,False,False,False,1466.8,1375.75,6.207390237251159,True,9.0,38,True
TRX-12426,PROD-2341,2025-03-28,2.0,306.05,90.75,28.0,Devuelto,Medellin,App,2025,2025-03,2025Q1,False,False,False,False,612.1,521.35,14.826008822087895,True,13.0,313,True
TRX-12427,PROD-3366,2024-10-31,11.0,1710.52,99.28,7.0,Perdido,Medellin,App,2024,2024-10,2024Q4,False,False,False,False,18815.72,18716.440000000002,0.5276439062656119,False,-8.0,461,True
TRX-12428,PROD-3953,2025-03-26,12.0,1240.97,57.33,6.0,Retrasado,Barranquilla,Online,2025,2025-03,2025Q1,False,False,False,False,14891.64,14834.31,0.3849811034916235,False,-9.0,315,True
TRX-12429,PROD-2280,2024-12-14,4.0,1222.81,37.7,20.0,En Camino,Bucaramanga,Físico,2024,2024-12,2024Q4,False,False,False,False,4891.24,4853.54,0.7707656954064819,True,5.0,417,True
TRX-12430,PROD-1777,2025-04-05,9.0,1843.47,27.84,29.0,En Camino,Medellin,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,16591.23,16563.39,0.16779949407005992,True,14.0,305,True
TRX-12431,PROD-1652,2024-10-26,5.0,505.17,8.24,9.0,Devuelto,Bucaramanga,App,2024,2024-10,2024Q4,False,False,False,False,2525.85,2517.61,0.32622681473563353,False,-6.0,466,True
TRX-12432,PROD-3040,2025-01-13,5.0,486.78,74.04,17.0,En Camino,Medellin,App,2025,2025-01,2025Q1,False,False,False,False,2433.8999999999996,2359.8599999999997,3.0420313077776413,True,2.0,387,True
TRX-12433,PROD-3108,2025-11-21,9.0,1031.26,27.18,21.0,Retrasado,Barranquilla,App,2025,2025-11,2025Q4,False,False,False,False,9281.34,9254.16,0.2928456451331381,True,6.0,75,True
TRX-12434,PROD-2912,2025-11-02,8.0,1504.22,62.63,15.0,En Camino,,App,2025,2025-11,2025Q4,True,False,False,False,12033.76,11971.130000000001,0.520452460411376,False,0.0,94,False
TRX-12435,PROD-3042,2025-05-10,2.0,900.01,92.08,16.0,Entregado,Medellin,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,1800.02,1707.94,5.115498716680926,True,1.0,270,True
TRX-12436,PROD-2263,2025-07-02,7.0,1271.44,52.475,15.0,Retrasado,,Online,2025,2025-07,2025Q3,True,False,True,False,8900.08,8847.605,0.589601441784793,False,0.0,217,False
TRX-12437,PROD-3037,2025-11-01,1.0,910.52,95.27,27.0,Perdido,Medellin,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,910.52,815.25,10.463251768220358,True,12.0,95,True
TRX-12438,PROD-1094,2025-11-21,10.0,1224.67,5.42,26.0,Devuelto,Bucaramanga,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,12246.7,12241.28,0.04425682020462655,True,11.0,75,True
TRX-12439,PROD-1368,2025-07-06,11.0,1646.3,35.12,27.0,Retrasado,Bogota,App,2025,2025-07,2025Q3,False,False,False,False,18109.3,18074.18,0.19393350377982585,True,12.0,213,True
TRX-12440,PROD-2610,2025-02-24,11.0,369.15,84.55,16.0,En Camino,Medellin,App,2025,2025-02,2025Q1,False,False,False,False,4060.6499999999996,3976.0999999999995,2.082178961496312,True,1.0,345,True
TRX-12441,PROD-3070,2025-03-06,9.0,1393.8,55.96,17.0,Retrasado,Bucaramanga,Físico,2025,2025-03,2025Q1,False,False,False,False,12544.199999999999,12488.24,0.4461025812726201,True,2.0,335,True
TRX-12442,PROD-2872,2025-12-16,3.0,1576.98,81.71,6.0,Sin_Informacion,Bogota,Online,2025,2025-12,2025Q4,False,False,False,False,4730.9400000000005,4649.2300000000005,1.7271409064583358,False,-9.0,50,True
TRX-12443,PROD-1986,2025-03-23,13.0,899.75,86.07,15.0,Perdido,,Online,2025,2025-03,2025Q1,True,False,False,False,11696.75,11610.68,0.7358454271485668,False,0.0,318,False
TRX-12444,PROD-1881,2025-05-19,2.0,653.23,47.05,11.0,Sin_Informacion,Medellin,Online,2025,2025-05,2025Q2,False,False,False,False,1306.46,1259.41,3.6013349050104857,False,-4.0,261,True
TRX-12445,PROD-3389,2025-02-06,4.0,36.95,39.1,7.0,Retrasado,Bucaramanga,Físico,2025,2025-02,2025Q1,False,False,False,False,147.8,108.70000000000002,26.45466847090663,False,-8.0,363,True
TRX-12446,PROD-2445,2025-08-27,4.0,1596.24,48.27,16.0,Perdido,Medellin,Online,2025,2025-08,2025Q3,False,False,False,False,6384.96,6336.69,0.75599533904676,True,1.0,161,True
TRX-12447,PROD-1199,2025-11-22,3.0,662.6,67.02,15.0,Perdido,,WhatsApp,2025,2025-11,2025Q4,True,False,False,False,1987.8000000000002,1920.7800000000002,3.371566555991548,False,0.0,74,False
TRX-12448,PROD-1207,2025-11-16,2.0,721.05,51.605000000000004,29.0,Retrasado,Medellin,App,2025,2025-11,2025Q4,False,False,True,False,1442.1,1390.495,3.5784619651896548,True,14.0,80,False
TRX-12449,PROD-2152,2025-06-15,5.0,678.65,39.88,15.0,Devuelto,,WhatsApp,2025,2025-06,2025Q2,True,False,False,False,3393.25,3353.37,1.1752744419067267,False,0.0,234,False
TRX-12450,PROD-3027,2025-03-28,4.0,1002.49,78.62,22.0,Devuelto,Bogota,WhatsApp,2025,2025-03,2025Q1,False,False,False,False,4009.96,3931.34,1.9606180610280404,True,7.0,313,True
TRX-12451,PROD-3447,2024-11-01,5.0,1407.97,90.88,2.0,En Camino,Bogota,Online,2024,2024-11,2024Q4,False,False,False,False,7039.85,6948.97,1.2909365966604402,False,-13.0,460,True
TRX-12452,PROD-3679,2025-07-29,13.0,1546.01,31.82,20.0,Sin_Informacion,Medellin,App,2025,2025-07,2025Q3,False,False,False,False,20098.13,20066.31,0.1583231872816028,True,5.0,190,True
TRX-12453,PROD-3754,2026-01-28,12.0,791.22,96.67,13.0,Retrasado,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,9494.64,9397.97,1.0181534002342376,False,-2.0,7,True
TRX-12454,PROD-2927,2025-03-08,12.0,1329.57,64.16,13.0,Sin_Informacion,Bucaramanga,Online,2025,2025-03,2025Q1,False,False,False,False,15954.84,15890.68,0.4021350261111989,False,-2.0,333,True
TRX-12455,PROD-2170,2025-10-18,8.0,1444.16,88.43,15.0,Sin_Informacion,Medellin,App,2025,2025-10,2025Q4,False,False,False,False,11553.28,11464.85,0.7654103423443386,False,0.0,109,True
TRX-12456,PROD-3198,2025-06-09,11.0,600.87,14.87,15.0,Retrasado,Medellin,Físico,2025,2025-06,2025Q2,False,False,False,False,6609.57,6594.7,0.2249768139228422,False,0.0,240,True
TRX-12457,PROD-1033,2025-02-12,2.0,202.28,28.89,9.0,Entregado,Barranquilla,Físico,2025,2025-02,2025Q1,False,False,False,False,404.56,375.67,7.141091556258651,False,-6.0,357,True
TRX-12458,PROD-1440,2025-04-14,9.0,1790.38,35.5,18.0,Devuelto,Cali,Físico,2025,2025-04,2025Q2,False,False,False,False,16113.420000000002,16077.920000000002,0.22031325441774618,True,3.0,296,True
TRX-12459,PROD-2765,2025-03-17,10.0,1357.46,33.77,14.0,Perdido,Cali,App,2025,2025-03,2025Q1,False,False,False,False,13574.6,13540.83,0.24877344452138556,False,-1.0,324,True
TRX-12460,PROD-1548,2025-06-11,1.0,1299.74,53.06,23.0,Entregado,Medellin,WhatsApp,2025,2025-06,2025Q2,False,False,True,False,1299.74,1246.68,4.082354932524967,True,8.0,238,False
TRX-12461,PROD-2083,2025-06-01,8.0,127.22,21.33,14.0,Retrasado,Bogota,WhatsApp,2025,2025-06,2025Q2,False,False,False,False,1017.76,996.43,2.095778965571451,False,-1.0,248,True
TRX-12462,PROD-3979,2025-08-17,12.0,1637.57,87.48,4.0,Entregado,Bucaramanga,App,2025,2025-08,2025Q3,False,False,False,False,19650.84,19563.36,0.44517180944936713,False,-11.0,171,True
TRX-12463,PROD-2498,2025-11-15,5.0,1136.45,44.77,15.0,Devuelto,,Online,2025,2025-11,2025Q4,True,False,False,False,5682.25,5637.48,0.7878921201988649,False,0.0,81,False
TRX-12464,PROD-2651,2025-04-10,2.0,1697.29,96.5,15.0,Retrasado,,Online,2025,2025-04,2025Q2,True,False,False,False,3394.58,3298.08,2.8427669991574804,False,0.0,300,False
TRX-12465,PROD-2498,2025-04-09,8.0,1949.38,60.43,15.0,Sin_Informacion,,App,2025,2025-04,2025Q2,True,False,False,False,15595.04,15534.61,0.38749499840975077,False,0.0,301,False
TRX-12466,PROD-1185,2025-04-06,5.0,1914.63,18.15,22.0,Sin_Informacion,Cali,Online,2025,2025-04,2025Q2,False,False,False,False,9573.150000000001,9555.000000000002,0.18959276727096094,True,7.0,304,True
TRX-12467,PROD-2640,2025-08-02,10.0,1713.62,56.86,1.0,Devuelto,Bogota,Online,2025,2025-08,2025Q3,False,False,False,False,17136.199999999997,17079.339999999997,0.3318121870659773,False,-14.0,186,True
TRX-12468,PROD-1209,2024-12-08,14.0,31.79,99.39,27.0,Entregado,Bucaramanga,Físico,2024,2024-12,2024Q4,False,False,False,False,445.06,345.67,22.33182042870624,True,12.0,423,True
TRX-12469,PROD-3335,2024-10-11,10.0,1772.6,58.69,15.0,En Camino,,App,2024,2024-10,2024Q4,True,False,False,False,17726.0,17667.31,0.3310955658354959,False,0.0,481,False
TRX-12470,PROD-3301,2024-11-23,13.0,159.37,5.18,15.0,Perdido,,Físico,2024,2024-11,2024Q4,True,False,False,False,2071.81,2066.63,0.25002292681278687,False,0.0,438,False
TRX-12471,PROD-1797,2025-08-15,14.0,1703.88,93.64,6.0,Perdido,Bucaramanga,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,23854.32,23760.68,0.3925494417782607,False,-9.0,173,True
TRX-12472,PROD-2484,2025-10-21,3.0,567.55,53.06,11.0,En Camino,Bogota,WhatsApp,2025,2025-10,2025Q4,False,False,True,False,1702.6499999999999,1649.59,3.116318679705166,False,-4.0,106,False
TRX-12473,PROD-3266,2025-06-30,7.0,1224.04,27.31,14.0,En Camino,Cali,WhatsApp,2025,2025-06,2025Q2,False,False,False,False,8568.279999999999,8540.97,0.3187337481968377,False,-1.0,219,True
TRX-12474,PROD-2182,2025-11-24,4.0,85.76,70.41,7.0,En Camino,Bogota,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,343.04,272.63,20.52530317164179,False,-8.0,72,True
TRX-12475,PROD-1301,2025-05-30,11.0,1544.65,53.93,29.0,Devuelto,Medellin,Online,2025,2025-05,2025Q2,False,False,False,False,16991.15,16937.22,0.3174005290989721,True,14.0,250,True
TRX-12476,PROD-2582,2025-05-07,11.0,232.3,35.92,22.0,Retrasado,Bucaramanga,Online,2025,2025-05,2025Q2,False,False,False,False,2555.3,2519.38,1.4057057879701014,True,7.0,273,True
TRX-12477,PROD-3065,2025-01-27,10.0,827.27,31.85,7.0,En Camino,Barranquilla,Físico,2025,2025-01,2025Q1,False,False,False,False,8272.7,8240.85,0.38500126923495354,False,-8.0,373,True
TRX-12478,PROD-2844,2024-11-19,12.0,1636.72,93.23,21.0,Devuelto,Bogota,App,2024,2024-11,2024Q4,False,False,False,False,19640.64,19547.41,0.474679032862473,True,6.0,442,True
TRX-12479,PROD-3252,2025-11-05,6.0,1393.74,91.63,19.0,Sin_Informacion,Bogota,Online,2025,2025-11,2025Q4,False,False,False,False,8362.44,8270.810000000001,1.095732824390967,True,4.0,91,True
TRX-12480,PROD-2145,2026-01-12,10.0,22.02,53.75,22.0,Entregado,Bogota,App,2026,2026-01,2026Q1,False,False,False,False,220.2,166.45,24.40962761126249,True,7.0,23,True
TRX-12481,PROD-3552,2025-10-03,8.0,812.03,29.56,10.0,Entregado,Bucaramanga,Físico,2025,2025-10,2025Q4,False,False,False,False,6496.24,6466.679999999999,0.45503244954004163,False,-5.0,124,True
TRX-12482,PROD-3786,2025-04-14,1.0,93.44,14.72,15.0,En Camino,,WhatsApp,2025,2025-04,2025Q2,True,False,False,False,93.44,78.72,15.753424657534248,False,0.0,296,False
TRX-12483,PROD-3502,2025-05-23,2.0,1350.26,19.87,15.0,Entregado,,Online,2025,2025-05,2025Q2,True,False,False,False,2700.52,2680.65,0.7357842193355354,False,0.0,257,False
TRX-12484,PROD-1486,2025-09-24,14.0,1938.21,53.06,9.0,En Camino,Medellin,WhatsApp,2025,2025-09,2025Q3,False,False,True,False,27134.940000000002,27081.88,0.19554124682051996,False,-6.0,133,False
TRX-12485,PROD-1527,2025-11-20,13.0,1313.97,54.61,18.0,Entregado,Medellin,Físico,2025,2025-11,2025Q4,False,False,False,False,17081.61,17027.0,0.3197005434499441,True,3.0,76,True
TRX-12486,PROD-1396,2025-08-20,8.0,456.5,34.24,27.0,Entregado,Bogota,App,2025,2025-08,2025Q3,False,False,False,False,3652.0,3617.76,0.9375684556407449,True,12.0,168,True
TRX-12487,PROD-2613,2026-02-04,7.0,716.91,9.0,17.0,Retrasado,Bucaramanga,Online,2026,2026-02,2026Q1,False,False,False,False,5018.37,5009.37,0.1793411007956767,True,2.0,0,True
TRX-12488,PROD-2528,2025-08-14,10.0,1953.53,48.24,13.0,Retrasado,Bogota,App,2025,2025-08,2025Q3,False,False,False,False,19535.3,19487.059999999998,0.2469375950202966,False,-2.0,174,True
TRX-12489,PROD-2388,2025-06-01,9.0,455.86,75.89,4.0,Entregado,Bogota,App,2025,2025-06,2025Q2,False,False,False,False,4102.74,4026.85,1.8497394424214064,False,-11.0,248,True
TRX-12490,PROD-3284,2025-10-21,2.0,1127.44,89.71,21.0,Retrasado,Barranquilla,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,2254.88,2165.17,3.978482225218193,True,6.0,106,True
TRX-12491,PROD-2497,2025-08-10,8.0,806.9,60.6,26.0,En Camino,Bucaramanga,Online,2025,2025-08,2025Q3,False,False,False,False,6455.2,6394.599999999999,0.9387780394100881,True,11.0,178,True
TRX-12492,PROD-1590,2025-10-03,6.0,1538.95,73.71,15.0,Perdido,,Físico,2025,2025-10,2025Q4,True,False,False,False,9233.7,9159.990000000002,0.7982715487832612,False,0.0,124,False
TRX-12493,PROD-1815,2026-01-28,1.0,1736.1,39.59,8.0,En Camino,Medellin,Online,2026,2026-01,2026Q1,False,False,False,False,1736.1,1696.51,2.2803985945510052,False,-7.0,7,True
TRX-12494,PROD-3467,2025-11-05,4.0,688.27,52.14,16.0,Retrasado,Medellin,App,2025,2025-11,2025Q4,False,False,False,False,2753.08,2700.94,1.8938788556816366,True,1.0,91,True
TRX-12495,PROD-3085,2025-04-09,14.0,1324.19,74.31,12.0,Devuelto,Bogota,WhatsApp,2025,2025-04,2025Q2,False,False,False,False,18538.66,18464.35,0.4008380325223075,False,-3.0,301,True
TRX-12496,PROD-2644,2026-01-23,2.0,1102.6,51.605000000000004,15.0,Entregado,,App,2026,2026-01,2026Q1,True,False,True,False,2205.2,2153.595,2.3401505532378017,False,0.0,12,False
TRX-12497,PROD-3048,2025-08-31,7.0,564.1,74.13,6.0,Retrasado,Medellin,App,2025,2025-08,2025Q3,False,False,False,False,3948.7000000000003,3874.57,1.8773267151214321,False,-9.0,157,True
TRX-12498,PROD-1164,2025-05-20,9.0,551.16,45.33,1.0,Sin_Informacion,Barranquilla,Online,2025,2025-05,2025Q2,False,False,False,False,4960.44,4915.11,0.9138302247381281,False,-14.0,260,True
TRX-12499,PROD-1185,2025-02-08,6.0,1081.88,56.65,8.0,Sin_Informacion,Cali,App,2025,2025-02,2025Q1,False,False,False,False,6491.280000000001,6434.630000000001,0.8727092345423397,False,-7.0,361,True
TRX-12500,PROD-1159,2025-01-22,7.0,316.47,92.77,12.0,Retrasado,Medellin,Online,2025,2025-01,2025Q1,False,True,False,False,2215.29,2122.52,4.187713572489381,False,-3.0,378,False
TRX-12501,PROD-1561,2025-11-16,4.0,1623.51,65.04,16.0,Retrasado,Bogota,Online,2025,2025-11,2025Q4,False,False,False,False,6494.04,6429.0,1.0015337139900586,True,1.0,80,True
TRX-12502,PROD-3922,2024-11-10,5.0,147.32,66.04,1.0,Sin_Informacion,Bogota,App,2024,2024-11,2024Q4,False,False,False,False,736.5999999999999,670.56,8.965517241379311,False,-14.0,451,True
TRX-12503,PROD-2364,2025-07-23,11.0,198.2,79.54,4.0,En Camino,Bogota,WhatsApp,2025,2025-07,2025Q3,False,False,False,False,2180.2,2100.66,3.6482891477846073,False,-11.0,196,True
TRX-12504,PROD-2940,2025-01-15,1.0,691.03,15.95,15.0,Entregado,,App,2025,2025-01,2025Q1,True,False,False,False,691.03,675.0799999999999,2.3081487055554755,False,0.0,385,False
TRX-12505,PROD-3127,2025-08-31,13.0,245.0,54.67,18.0,Perdido,Cali,WhatsApp,2025,2025-08,2025Q3,False,False,False,False,3185.0,3130.33,1.7164835164835166,True,3.0,157,True
TRX-12506,PROD-2871,2025-05-31,4.0,956.64,96.15,8.0,Sin_Informacion,Bogota,App,2025,2025-05,2025Q2,False,False,False,False,3826.56,3730.41,2.512700702458605,False,-7.0,249,True
TRX-12507,PROD-1610,2026-01-26,13.0,805.36,39.36,6.0,Sin_Informacion,Barranquilla,Físico,2026,2026-01,2026Q1,False,False,False,False,10469.68,10430.32,0.3759427222226467,False,-9.0,9,True
TRX-12508,PROD-3483,2024-09-29,10.0,1446.4,51.93,13.0,Sin_Informacion,Medellin,Físico,2024,2024-09,2024Q3,False,False,True,False,14464.0,14412.07,0.359029314159292,False,-2.0,493,False
TRX-12509,PROD-3111,2025-04-29,3.0,1906.48,33.02,28.0,Retrasado,Bucaramanga,Físico,2025,2025-04,2025Q2,False,False,False,False,5719.4400000000005,5686.42,0.5773292490173864,True,13.0,281,True
TRX-12510,PROD-1572,2024-12-08,9.0,1509.58,62.11,20.0,Devuelto,Bogota,App,2024,2024-12,2024Q4,False,False,False,False,13586.22,13524.109999999999,0.45715438142470827,True,5.0,423,True
TRX-12511,PROD-2343,2025-03-20,6.0,367.1,26.01,3.0,Sin_Informacion,Medellin,App,2025,2025-03,2025Q1,False,False,False,False,2202.6000000000004,2176.59,1.1808771451920457,False,-12.0,321,True
