Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Anio_Venta,Mes_Venta,Trimestre_Venta,Ciudad_Invalida_Origen,Cantidad_Sospechosa_Origen,Costo_Envio_Imputado,Tiempo_Entrega_Imputado,Ingreso_Bruto,Ingreso_Neto_Logistico,Ratio_Envio_Venta,Entrega_Tardia,Brecha_SLA,Antiguedad_Dias,Registro_Confiable_Transaccion,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Categoria_Imputada,Stock_Imputado,Costo_Unitario_Winsorizado,Lead_Time_Dias_Original,Lead_Time_Imputado,Antiguedad_Revision_Dias,Valor_Inventario,Ratio_Stock_Reorden,Alta_Disponibilidad,Registro_Confiable_Inventario,SKU_Fantasma,Rating_Producto,Rating_Logistica,Rating_Promedio,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Segmento_NPS,Tiene_Feedback,Costo_Fantasma_Imputado,Margen_Utilidad_Unitario,Margen_Utilidad_Pct,Margen_Utilidad,Brecha_Entrega_vs_Prometido,Ingreso_En_Riesgo,Ratio_Soporte_Categoria
TRX-11759,PROD-3824,2024-09-28,4.0,1787.37,86.14,5.0,Sin_Informacion,Medellin,WhatsApp,2024,2024-09,2024Q3,False,False,False,False,7149.48,7063.339999999999,1.2048428696912223,False,-10.0,494,True,,,1364.9943003775304,,,,,,,,,,,,,,,True,,,,,,,,False,True,422.3756996224695,23.631128396608958,1689.502798489878,-10.0,7149.48,
TRX-11760,PROD-2482,2025-02-25,12.0,252.25,86.92,14.0,Devuelto,Barranquilla,Físico,2025,2025-02,2025Q1,False,False,False,False,3027.0,2940.08,2.8714899240171787,False,-1.0,344,True,Laptops,1955.0,239.01,290.0,3.0,Norte,2024-06-20,False,False,False,3,False,590.0,467264.55,6.741379310344827,True,True,False,,,,,,,,False,False,13.240000000000009,5.2487611496531255,158.8800000000001,-1.0,0.0,0.18764153995470723
TRX-11761,PROD-1360,2025-11-11,4.0,1262.96,27.1,15.0,Entregado,,Online,2025,2025-11,2025Q4,True,False,False,False,5051.84,5024.74,0.5364382086526889,False,0.0,85,False,Accesorios,649.0,669.86,296.0,5.0,BOD-EXT-99,2024-10-05,False,False,False,,True,483.0,434739.14,2.1925675675675675,True,False,False,,,,,,,,False,False,593.1,46.96110724013429,2372.4,0.0,0.0,0.18234723569350145
TRX-11762,PROD-2788,2024-09-30,8.0,434.89,14.01,15.0,Entregado,,Online,2024,2024-09,2024Q3,True,False,False,False,3479.12,3465.1099999999997,0.4026880360550944,False,0.0,492,False,Monitores,708.0,1067.27,238.0,0.0,ZONA_FRANCA,2025-08-07,False,False,False,Inmediato,False,177.0,755627.16,2.9747899159663866,True,True,False,1.0,3.0,2.0,20.8,True,No,Pasivo,True,False,-632.38,-145.4114833636092,-5059.04,0.0,0.0,0.1813819577735125
TRX-11763,PROD-1433,2024-09-27,12.0,1215.68,97.68,29.0,Perdido,Barranquilla,Físico,2024,2024-09,2024Q3,False,False,False,False,14588.16,14490.48,0.6695841010792314,True,14.0,495,True,Laptops,355.0,257.76,290.0,3.0,Norte,2025-01-08,True,False,False,3,False,388.0,91504.8,1.2241379310344827,False,False,False,3.0,4.0,3.5,-60.8,True,No,Detractor,True,False,957.9200000000001,78.79705185575152,11495.04,14.0,0.0,0.18764153995470723
TRX-11764,PROD-1996,2025-09-19,3.0,772.38,51.605000000000004,11.0,Entregado,Barranquilla,App,2025,2025-09,2025Q3,False,False,True,False,2317.14,2265.535,2.227098923673149,False,-4.0,138,False,Laptops,219.0,410.75,221.0,10.0,Norte,2025-05-20,False,False,False,10,False,256.0,89954.25,0.9909502262443439,False,True,False,5.0,4.0,4.5,-54.1,True,No,Detractor,True,False,361.63,46.820218027395846,1084.8899999999999,-4.0,0.0,0.18764153995470723
TRX-11765,PROD-2784,2025-03-23,12.0,212.34,45.46,22.0,Perdido,Cali,Físico,2025,2025-03,2025Q1,False,False,False,False,2548.08,2502.62,1.7840884116668239,True,7.0,318,True,Smartphones,1774.0,571.53,269.0,0.0,Occidente,2025-12-27,False,False,False,Inmediato,False,35.0,1013894.22,6.594795539033457,True,True,False,,,,,,,,False,False,-359.18999999999994,-169.15795422435713,-4310.279999999999,7.0,0.0,0.18093855829704886
TRX-11766,PROD-3412,2025-01-12,12.0,1169.13,5.21,7.0,Devuelto,Barranquilla,Online,2025,2025-01,2025Q1,False,False,False,False,14029.560000000001,14024.350000000002,0.03713587596474871,False,-8.0,388,True,Tablets,169.0,1286.19,118.0,10.0,Occidente,2024-04-26,False,False,False,10,False,645.0,217366.11000000002,1.4322033898305084,False,True,False,2.0,5.0,3.5,-17.7,False,Si,Detractor,True,False,-117.05999999999995,-10.012573452054085,-1404.7199999999993,-8.0,0.0,0.18172888015717092
TRX-11767,PROD-2640,2026-01-27,4.0,1369.26,52.41,15.0,En Camino,,WhatsApp,2026,2026-01,2026Q1,True,False,False,False,5477.04,5424.63,0.9569037290215153,False,0.0,8,False,Accesorios,929.0,888.89,112.0,10.0,Occidente,2025-02-18,False,False,False,10,False,347.0,825778.8099999999,8.294642857142858,True,True,False,4.0,2.0,3.0,84.5,True,Si,Promotor,True,False,480.37,35.08245329594087,1921.48,0.0,0.0,0.18234723569350145
TRX-11768,PROD-3146,2025-06-22,2.0,1363.74,63.83,15.0,Sin_Informacion,,Online,2025,2025-06,2025Q2,True,False,False,False,2727.48,2663.65,2.3402554739173156,False,0.0,227,False,Laptops,753.0,738.07,181.0,10.0,BOD-EXT-99,2026-01-01,False,False,False,10,False,30.0,555766.7100000001,4.1602209944751385,True,True,False,5.0,4.0,4.5,67.6,True,Sin_Respuesta,Promotor,True,False,625.67,45.878979864196985,1251.34,0.0,0.0,0.18764153995470723
TRX-11769,PROD-1322,2025-11-18,6.0,1277.7,78.73,19.0,Sin_Informacion,Cali,Físico,2025,2025-11,2025Q4,False,False,False,False,7666.200000000001,7587.470000000001,1.0269755550337847,True,4.0,78,True,Accesorios,1193.0,642.26,163.0,10.0,Norte,2025-05-30,False,False,False,10,False,246.0,766216.1799999999,7.319018404907975,True,True,False,5.0,4.0,4.5,-86.4,False,Sin_Respuesta,Detractor,True,False,635.44,49.733114189559366,3812.6400000000003,4.0,0.0,0.18234723569350145
TRX-11770,PROD-2621,2025-06-14,12.0,1005.45,94.58,10.0,En Camino,Bogota,Online,2025,2025-06,2025Q2,False,False,False,False,12065.400000000001,11970.820000000002,0.7838944419579954,False,-5.0,235,True,Tablets,1827.0,741.63,298.0,5.0,Norte,2025-04-29,False,False,False,5,False,277.0,1354958.01,6.130872483221476,True,True,False,,,,,,,,False,False,263.82000000000005,26.238997463822173,3165.8400000000006,-5.0,0.0,0.18172888015717092
TRX-11771,PROD-2270,2025-12-24,9.0,1043.75,91.94,9.0,Sin_Informacion,Bucaramanga,Físico,2025,2025-12,2025Q4,False,False,False,False,9393.75,9301.81,0.9787358616101132,False,-6.0,42,True,Tablets,1577.0,1136.0,115.0,0.0,Occidente,2024-08-12,False,False,False,Inmediato,False,537.0,1791472.0,13.71304347826087,True,True,False,,,,,,,,False,False,-92.25,-8.838323353293413,-830.25,-6.0,0.0,0.18172888015717092
TRX-11772,PROD-2390,2025-04-22,12.0,1274.92,94.31,13.0,Devuelto,Bucaramanga,Online,2025,2025-04,2025Q2,False,False,False,False,15299.04,15204.730000000001,0.6164439075915874,False,-2.0,288,True,Tablets,1506.0,801.12,243.0,5.0,BOD-EXT-99,2024-08-17,False,False,False,,True,532.0,1206486.72,6.197530864197531,True,False,False,,,,,,,,False,False,473.80000000000007,37.1631161170897,5685.6,-2.0,0.0,0.18172888015717092
TRX-11773,PROD-1907,2024-12-09,4.0,1383.62,8.05,24.0,Sin_Informacion,Medellin,Online,2024,2024-12,2024Q4,False,False,False,False,5534.48,5526.429999999999,0.14545178589497118,True,9.0,422,True,Smartphones,619.0,781.46,268.0,10.0,Sur,2024-08-27,False,False,False,10,False,522.0,483723.74000000005,2.3097014925373136,True,True,False,,,,,,,,False,False,602.1599999999999,43.5206198233619,2408.6399999999994,9.0,0.0,0.18093855829704886
TRX-11774,PROD-2364,2025-06-19,11.0,1313.2,72.62,13.0,Sin_Informacion,Medellin,App,2025,2025-06,2025Q2,False,False,False,False,14445.2,14372.58,0.5027275496358652,False,-2.0,230,True,Laptops,1331.0,803.0,198.0,0.0,Norte,2025-05-13,True,False,False,Inmediato,False,263.0,1068793.0,6.722222222222222,True,False,False,,,,,,,,False,False,510.20000000000005,38.851660067011885,5612.200000000001,-2.0,0.0,0.18764153995470723
TRX-11775,PROD-1688,2025-02-23,6.0,1178.02,26.46,26.0,Devuelto,Cali,Físico,2025,2025-02,2025Q1,False,False,False,False,7068.12,7041.66,0.3743569718680498,True,11.0,346,True,Smartphones,176.0,626.8,138.0,0.0,Norte,2024-12-08,False,False,False,Inmediato,False,419.0,110316.79999999999,1.2753623188405796,False,True,False,5.0,4.0,4.5,21.2,False,No,Pasivo,True,False,551.22,46.792074837439095,3307.32,11.0,0.0,0.18093855829704886
TRX-11776,PROD-1312,2025-05-01,4.0,320.12,51.605000000000004,6.0,Retrasado,Medellin,App,2025,2025-05,2025Q2,False,False,True,False,1280.48,1228.875,4.0301293265025615,False,-9.0,279,False,Accesorios,1057.0,622.13,180.0,27.5,Occidente,2024-03-12,False,False,False,25-30 días,False,690.0,657591.41,5.872222222222222,True,True,False,4.0,2.0,3.0,20.8,True,Si,Pasivo,True,False,-302.01,-94.3427464700737,-1208.04,-9.0,0.0,0.18234723569350145
TRX-11777,PROD-3090,2025-09-26,14.0,429.13,22.82,8.0,Entregado,Medellin,App,2025,2025-09,2025Q3,False,False,False,False,6007.82,5985.0,0.37983827744506327,False,-7.0,131,True,Tablets,1571.0,594.22,119.0,27.5,BOD-EXT-99,2024-10-24,False,False,False,25-30 días,False,464.0,933519.62,13.201680672268907,True,True,False,,,,,,,,False,False,-165.09000000000003,-38.47085964626105,-2311.26,-7.0,0.0,0.18172888015717092
TRX-11778,PROD-3593,2025-12-12,2.0,527.85,81.03,12.0,Entregado,Medellin,Online,2025,2025-12,2025Q4,False,False,False,False,1055.7,974.6700000000001,7.675475987496448,False,-3.0,54,True,,,403.11308875849966,,,,,,,,,,,,,,,True,,,,,,,,False,True,124.73691124150037,23.631128396608954,249.47382248300073,-3.0,1055.7,
TRX-11779,PROD-1467,2025-09-04,13.0,1840.13,44.63,2.0,Entregado,Cali,Físico,2025,2025-09,2025Q3,False,False,False,False,23921.690000000002,23877.06,0.1865670861883086,False,-13.0,153,True,Laptops,1626.0,1082.6,170.0,5.0,Norte,2025-03-05,False,False,False,5,False,332.0,1760307.5999999999,9.564705882352941,True,True,False,1.0,3.0,2.0,95.1,False,Sin_Respuesta,Promotor,True,False,757.5300000000002,41.167200143468136,9847.890000000003,-13.0,0.0,0.18764153995470723
TRX-11780,PROD-3173,2024-10-17,14.0,1521.2,92.08,29.0,Perdido,Bogota,WhatsApp,2024,2024-10,2024Q4,False,False,False,False,21296.8,21204.719999999998,0.43236542579166826,True,14.0,475,True,Tablets,1559.0,78.96,287.0,10.0,ZONA_FRANCA,2025-03-03,False,False,False,10,False,334.0,123098.63999999998,5.43205574912892,True,True,False,1.0,1.0,1.0,-45.8,True,Talvez,Detractor,True,False,1442.24,94.80936103076519,20191.36,14.0,0.0,0.18172888015717092
TRX-11781,PROD-3088,2025-12-30,6.0,1110.2,9.03,16.0,Entregado,Barranquilla,Online,2025,2025-12,2025Q4,False,False,False,False,6661.200000000001,6652.170000000001,0.13556116015132405,True,1.0,36,True,Laptops,1797.0,1093.11,132.0,5.0,ZONA_FRANCA,2024-04-26,True,False,False,5,False,645.0,1964318.67,13.613636363636363,True,False,False,,,,,,,,False,False,17.090000000000146,1.5393622770672082,102.54000000000087,1.0,0.0,0.18764153995470723
TRX-11782,PROD-1794,2025-11-16,12.0,511.59,81.21,29.0,Sin_Informacion,Medellin,Físico,2025,2025-11,2025Q4,False,False,False,False,6139.08,6057.87,1.3228366465333568,True,14.0,80,True,Laptops,790.0,884.61,241.0,5.0,Norte,2025-05-22,False,False,False,,True,254.0,698841.9,3.2780082987551866,True,False,False,,,,,,,,False,False,-373.02000000000004,-72.91385679939015,-4476.240000000001,14.0,0.0,0.18764153995470723
TRX-11783,PROD-2431,2025-09-11,7.0,230.67,18.0,12.0,Sin_Informacion,Bogota,App,2025,2025-09,2025Q3,False,False,False,False,1614.6899999999998,1596.6899999999998,1.1147650632629176,False,-3.0,146,True,Monitores,1896.0,710.69,110.0,0.0,ZONA_FRANCA,2025-04-14,False,False,False,Inmediato,False,292.0,1347468.24,17.236363636363638,True,True,False,,,,,,,,False,False,-480.0200000000001,-208.0981488706811,-3360.140000000001,-3.0,0.0,0.1813819577735125
TRX-11784,PROD-2438,2025-04-18,4.0,1798.53,21.77,23.0,Retrasado,Medellin,Online,2025,2025-04,2025Q2,False,False,False,False,7194.12,7172.349999999999,0.3026082411747371,True,8.0,292,True,Laptops,1945.0,754.17,172.0,0.0,Occidente,2025-10-05,True,False,False,Inmediato,False,118.0,1466860.65,11.30813953488372,True,False,False,,,,,,,,False,False,1044.3600000000001,58.06742172774433,4177.4400000000005,8.0,0.0,0.18764153995470723
TRX-11785,PROD-3979,2025-11-13,12.0,1786.41,50.35,18.0,En Camino,Bogota,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,21436.920000000002,21386.570000000003,0.2348751593046016,True,3.0,83,True,,,1364.261159210138,,,,,,,,,,,,,,,True,,,,,,,,False,True,422.1488407898621,23.631128396608958,5065.786089478345,3.0,21436.920000000002,
TRX-11786,PROD-3643,2024-09-25,11.0,230.28,42.58,3.0,En Camino,Bucaramanga,Online,2024,2024-09,2024Q3,False,False,False,False,2533.08,2490.5,1.6809575694411545,False,-12.0,497,True,,,175.8622375282889,,,,,,,,,,,,,,,True,,,,,,,,False,True,54.417762471711114,23.63112839660896,598.5953871888223,-12.0,2533.08,
TRX-11787,PROD-1604,2025-04-25,7.0,1596.46,51.19,15.0,Sin_Informacion,,App,2025,2025-04,2025Q2,True,False,False,False,11175.220000000001,11124.03,0.45806704476511423,False,0.0,285,False,Smartphones,1832.0,1214.37,115.0,5.0,Sur,2024-04-13,False,False,False,5,False,658.0,2224725.84,15.930434782608696,True,True,False,1.0,4.0,2.5,90.9,True,Sin_Respuesta,Promotor,True,False,382.09000000000015,23.93357804141664,2674.630000000001,0.0,0.0,0.18093855829704886
TRX-11788,PROD-1967,2025-10-22,13.0,898.82,51.605000000000004,11.0,Perdido,Bogota,App,2025,2025-10,2025Q4,False,False,True,False,11684.66,11633.055,0.4416474249143749,False,-4.0,105,False,Laptops,391.0,739.44,197.0,3.0,ZONA_FRANCA,2025-03-03,False,False,False,3,False,334.0,289121.04000000004,1.984771573604061,False,True,False,1.5,2.5,2.0,-13.600000000000001,True,No,Detractor,True,False,159.38,17.732137691640148,2071.94,-4.0,0.0,0.18764153995470723
TRX-11789,PROD-1421,2025-01-12,11.0,654.69,94.3,5.0,Retrasado,Bogota,Físico,2025,2025-01,2025Q1,False,False,False,False,7201.59,7107.29,1.3094330557557428,False,-10.0,388,True,Tablets,1551.0,1449.69,116.0,0.0,Norte,2025-04-10,False,False,False,Inmediato,False,296.0,2248469.19,13.370689655172415,True,True,False,4.5,2.5,3.5,35.4,True,Si,Pasivo,True,False,-795.0,-121.43151720661687,-8745.0,-10.0,0.0,0.18172888015717092
TRX-11790,PROD-1599,2025-12-08,8.0,1480.82,67.45,13.0,Devuelto,Cali,WhatsApp,2025,2025-12,2025Q4,False,False,False,False,11846.56,11779.109999999999,0.5693635958455451,False,-2.0,58,True,Laptops,139.0,850.93,155.0,10.0,Norte,2025-02-14,False,False,False,10,False,351.0,118279.26999999999,0.896774193548387,False,True,False,1.0,5.0,3.0,9.5,True,Sin_Respuesta,Pasivo,True,False,629.89,42.53656757742333,5039.12,-2.0,0.0,0.18764153995470723
TRX-11791,PROD-2048,2025-04-02,11.0,1232.52,32.58,15.0,Sin_Informacion,,Online,2025,2025-04,2025Q2,True,False,False,False,13557.72,13525.14,0.24030589214115647,False,0.0,308,False,Monitores,1008.0,1396.77,169.0,27.5,Sur,2025-05-14,False,False,False,25-30 días,False,262.0,1407944.16,5.964497041420119,True,True,False,,,,,,,,False,False,-164.25,-13.326355758932918,-1806.75,0.0,0.0,0.1813819577735125
TRX-11792,PROD-1808,2025-10-29,3.0,1562.26,21.43,21.0,En Camino,Medellin,App,2025,2025-10,2025Q4,False,False,False,False,4686.78,4665.349999999999,0.4572435659450625,True,6.0,98,True,Laptops,1445.0,1204.55,229.0,5.0,Norte,2024-05-18,False,False,False,5,False,623.0,1740574.75,6.310043668122271,True,True,False,5.0,2.0,3.5,45.0,True,No,Pasivo,True,False,357.71000000000004,22.896956972590992,1073.13,6.0,0.0,0.18764153995470723
TRX-11793,PROD-1710,2024-11-08,2.0,157.91,44.9,22.0,Retrasado,Cali,Físico,2024,2024-11,2024Q4,False,False,False,False,315.82,270.92,14.21695902729403,True,7.0,453,True,Smartphones,1049.0,1271.14,258.0,27.5,Occidente,2024-07-24,False,False,False,25-30 días,False,556.0,1333425.86,4.065891472868217,True,True,False,,,,,,,,False,False,-1113.23,-704.9775188398455,-2226.46,7.0,0.0,0.18093855829704886
TRX-11794,PROD-3467,2026-01-24,5.0,643.99,47.91,15.0,Devuelto,Cali,WhatsApp,2026,2026-01,2026Q1,False,False,False,False,3219.95,3172.04,1.487911302970543,False,0.0,11,True,Laptops,1706.0,122.97,269.0,27.5,Occidente,2025-03-30,False,False,False,25-30 días,False,307.0,209786.82,6.342007434944238,True,True,False,,,,,,,,False,False,521.02,80.90498299663038,2605.1,0.0,0.0,0.18764153995470723
TRX-11795,PROD-1626,2025-11-24,2.0,645.44,62.12,6.0,Perdido,Cali,WhatsApp,2025,2025-11,2025Q4,False,False,False,False,1290.88,1228.7600000000002,4.812221120475954,False,-9.0,72,True,Monitores,729.0,1414.28,220.0,5.0,ZONA_FRANCA,2025-01-23,False,False,False,5,False,373.0,1031010.12,3.3136363636363635,True,True,False,,,,,,,,False,False,-768.8399999999999,-119.11874070401585,-1537.6799999999998,-9.0,0.0,0.1813819577735125
TRX-11796,PROD-3684,2025-05-01,10.0,666.21,30.27,16.0,Sin_Informacion,Bogota,Físico,2025,2025-05,2025Q2,False,False,False,False,6662.1,6631.83,0.45436123744765167,True,1.0,279,True,,,508.7770595089515,,,,,,,,,,,,,,,True,,,,,,,,False,True,157.43294049104856,23.631128396608958,1574.3294049104857,1.0,6662.1,
TRX-11797,PROD-1308,2025-03-28,5.0,1009.93,77.91,23.0,Entregado,Bucaramanga,App,2025,2025-03,2025Q1,False,False,False,False,5049.65,4971.74,1.54287920945016,True,8.0,313,True,Laptops,1012.0,124.38,235.0,10.0,Norte,2025-03-28,True,False,False,10,False,309.0,125872.56,4.306382978723405,True,False,False,2.0,5.0,3.5,-86.6,True,Si,Detractor,True,False,885.55,87.68429495113523,4427.75,8.0,0.0,0.18764153995470723
TRX-11798,PROD-1725,2024-11-11,10.0,573.2,14.35,8.0,Sin_Informacion,Barranquilla,WhatsApp,2024,2024-11,2024Q4,False,False,False,False,5732.0,5717.65,0.2503489183531054,False,-7.0,450,True,Monitores,961.0,161.3,242.0,0.0,ZONA_FRANCA,2025-02-27,False,True,False,Inmediato,False,338.0,155009.30000000002,3.9710743801652892,True,False,False,,,,,,,,False,False,411.90000000000003,71.85973482205164,4119.0,-7.0,0.0,0.1813819577735125
TRX-11799,PROD-3572,2025-04-07,13.0,894.32,58.24,20.0,Retrasado,Bucaramanga,Online,2025,2025-04,2025Q2,False,False,False,False,11626.16,11567.92,0.50093926111459,True,5.0,303,True,,,682.9820925234468,,,,,,,,,,,,,,,True,,,,,,,,False,True,211.33790747655326,23.631128396608958,2747.3927971951925,5.0,11626.16,
TRX-11800,PROD-3023,2025-04-26,7.0,741.88,51.605000000000004,15.0,Sin_Informacion,Bogota,App,2025,2025-04,2025Q2,False,True,True,True,5193.16,5141.555,0.9937109582604811,False,0.0,284,False,Laptops,1892.0,1002.02,201.0,10.0,Occidente,2024-12-31,False,False,False,10,False,396.0,1895821.8399999999,9.412935323383085,True,True,False,,,,,,,,False,False,-260.14,-35.06497007602308,-1820.98,0.0,0.0,0.18764153995470723
TRX-11801,PROD-2900,2025-11-09,6.0,1473.24,64.24,15.0,En Camino,,App,2025,2025-11,2025Q4,True,False,False,False,8839.44,8775.2,0.726742870589087,False,0.0,87,False,Accesorios,987.0,129.9,179.0,27.5,Occidente,2025-06-01,False,True,False,25-30 días,False,244.0,128211.3,5.5139664804469275,True,False,False,,,,,,,,False,False,1343.34,91.18269935652032,8060.039999999999,0.0,0.0,0.18234723569350145
TRX-11802,PROD-3309,2025-05-01,8.0,1210.97,24.65,3.0,Perdido,Bogota,Físico,2025,2025-05,2025Q2,False,False,False,False,9687.76,9663.11,0.25444478393354086,False,-12.0,279,True,Smartphones,1778.0,154.71,235.0,3.0,BOD-EXT-99,2024-08-31,False,False,False,3,False,518.0,275074.38,7.56595744680851,True,True,False,3.0,4.0,3.5,-4.549999999999997,True,No,Detractor,True,False,1056.26,87.22429127063428,8450.08,-12.0,0.0,0.18093855829704886
TRX-11803,PROD-3373,2025-10-07,6.0,1310.72,83.47,5.0,Sin_Informacion,Bogota,WhatsApp,2025,2025-10,2025Q4,False,False,False,False,7864.32,7780.849999999999,1.061375935872396,False,-10.0,120,True,Accesorios,479.0,1277.84,214.0,0.0,Sur,2025-03-27,False,False,False,Inmediato,False,310.0,612085.36,2.2383177570093458,True,True,False,4.0,4.0,4.0,-44.3,False,No,Detractor,True,False,32.88000000000011,2.5085449218750084,197.28000000000065,-10.0,0.0,0.18234723569350145
TRX-11804,PROD-2838,2024-12-21,4.0,429.06,63.47,15.0,Retrasado,Bogota,Físico,2024,2024-12,2024Q4,False,False,False,False,1716.24,1652.77,3.69820071784832,False,0.0,410,True,Laptops,518.0,714.63,211.0,5.0,Sur,2024-07-03,True,False,False,,True,577.0,370178.34,2.4549763033175354,True,False,False,3.0,2.5,2.75,6.799999999999997,True,Si,Pasivo,True,False,-285.57,-66.55712487763948,-1142.28,0.0,0.0,0.18764153995470723
TRX-11805,PROD-3789,2025-05-12,3.0,657.75,66.34,3.0,Perdido,Bogota,WhatsApp,2025,2025-05,2025Q2,False,False,False,False,1973.25,1906.91,3.361966299252502,False,-12.0,268,True,,,502.3162529713046,,,,,,,,,,,,,,,True,2.0,3.5,2.75,12.100000000000001,False,No,Pasivo,True,True,155.4337470286954,23.631128396608954,466.3012410860862,-12.0,1973.25,
TRX-11806,PROD-3312,2025-08-11,14.0,52.12,52.29,15.0,Devuelto,Barranquilla,Físico,2025,2025-08,2025Q3,False,False,False,False,729.68,677.39,7.16615502686109,False,0.0,177,True,Smartphones,1724.0,1159.47,111.0,5.0,Norte,2025-05-18,False,False,False,5,False,258.0,1998926.28,15.531531531531531,True,True,False,1.0,1.0,1.0,-61.9,False,Sin_Respuesta,Detractor,True,False,-1107.3500000000001,-2124.616270145818,-15502.900000000001,0.0,0.0,0.18093855829704886
TRX-11807,PROD-3633,2025-06-07,14.0,225.67,91.41,2.0,Retrasado,Barranquilla,App,2025,2025-06,2025Q2,False,False,False,False,3159.3799999999997,3067.97,2.893289189651134,False,-13.0,242,True,,,172.34163254737254,,,,,,,,,,,,,,,True,1.0,4.0,2.5,64.8,False,No,Promotor,True,True,53.32836745262745,23.631128396608965,746.5971443367843,-13.0,3159.3799999999997,
TRX-11808,PROD-3602,2025-02-22,2.0,537.46,70.92,12.0,Sin_Informacion,Medellin,Físico,2025,2025-02,2025Q1,False,False,False,False,1074.92,1004.0000000000001,6.5977002939753655,False,-3.0,347,True,,,410.4521373195855,,,,,,,,,,,,,,,True,,,,,,,,False,True,127.00786268041452,23.631128396608958,254.01572536082904,-3.0,1074.92,
TRX-11809,PROD-3558,2025-06-05,13.0,140.27,41.27,27.0,Sin_Informacion,Barranquilla,App,2025,2025-06,2025Q2,False,False,False,False,1823.5100000000002,1782.2400000000002,2.263217640703917,True,12.0,244,True,,,107.12261619807663,,,,,,,,,,,,,,,True,,,,,,,,False,True,33.14738380192338,23.631128396608954,430.915989425004,12.0,1823.5100000000002,
TRX-11810,PROD-2323,2025-10-30,1.0,1209.24,27.67,5.0,Entregado,Bogota,App,2025,2025-10,2025Q4,False,False,False,False,1209.24,1181.57,2.288214084879759,False,-10.0,97,True,Laptops,1813.0,313.64,137.0,27.5,Norte,2025-09-18,False,False,False,25-30 días,False,135.0,568629.32,13.233576642335766,True,True,False,,,,,,,,False,False,895.6,74.06304786477456,895.6,-10.0,0.0,0.18764153995470723
TRX-11811,PROD-3569,2025-11-20,2.0,1996.28,11.75,9.0,Devuelto,Barranquilla,Físico,2025,2025-11,2025Q4,False,False,False,False,3992.56,3980.81,0.29429739315126136,False,-6.0,76,True,,,1524.5365100441747,,,,,,,,,,,,,,,True,,,,,,,,False,True,471.7434899558252,23.631128396608954,943.4869799116505,-6.0,3992.56,
